

interest per year(year,times,interest)
	2000	6656	1.09688
	2001	6804	1.12638
	2002	6738	0.885436
	2003	6804	0.696158
	2004	4132	1.13306
	2005	3273	0.232602
	2006	5918	1.1739
	2007	5630	1.14436
	2008	11256	1.38247
	2009	8535	0.58703
	2010	4495	0.813156
	2011	4861	0.872782
	2012	4507	-0.150795
	2013	7078	0.349019
	2014	4122	0.7122
	2015	4032	0.872446
	2016	4010	0.948658
